Assembly instruction,Category,
VPDPBUSD {vex},VEX,
VPDPBUSD {vex},VEX,
VPDPBUSDS {vex},VEX,
VPDPBUSDS {vex},VEX,
VPDPBUSDS {vex},VEX,
VPDPBUSDS {vex},VEX,
VPDPWSSD {vex},VEX,
VPDPWSSD {vex},VEX,
VPDPWSSD {vex},VEX,
VPDPWSSD {vex},VEX,
VPDPWSSDS {vex},VEX,
VPDPWSSDS {vex},VEX,
VPDPWSSDS {vex},VEX,
VPDPWSSDS {vex},VEX,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC {load},BINARY,
ADC {load},BINARY,
ADC {load},BINARY,
ADC {load},BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC {load},BINARY,
ADC {load},BINARY,
ADC {load},BINARY,
ADC,BINARY,
ADC,BINARY,
ADC {store},BINARY,
ADC {store},BINARY,
ADC {store},BINARY,
ADC {store},BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC {store},BINARY,
ADC {store},BINARY,
ADC {store},BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
LOCK ADC,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD {load},BINARY,
ADD {load},BINARY,
ADD {load},BINARY,
ADD {load},BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD {load},BINARY,
ADD {load},BINARY,
ADD {load},BINARY,
ADD,BINARY,
ADD,BINARY,
ADD {store},BINARY,
ADD {store},BINARY,
ADD {store},BINARY,
ADD {store},BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD {store},BINARY,
ADD {store},BINARY,
ADD {store},BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
LOCK ADD,BINARY,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND {load},LOGICAL,
AND {load},LOGICAL,
AND {load},LOGICAL,
AND {load},LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND {load},LOGICAL,
AND {load},LOGICAL,
AND {load},LOGICAL,
AND {store},LOGICAL,
AND {store},LOGICAL,
AND {store},LOGICAL,
AND {store},LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND {store},LOGICAL,
AND {store},LOGICAL,
AND {store},LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
LOCK AND,LOGICAL,
BSF,BITBYTE,
BSF,BITBYTE,
BSF,BITBYTE,
BSF,BITBYTE,
BSF,BITBYTE,
BSF,BITBYTE,
BSR,BITBYTE,
BSR,BITBYTE,
BSR,BITBYTE,
BSR,BITBYTE,
BSR,BITBYTE,
BSR,BITBYTE,
BSWAP,DATAXFER,
BSWAP,DATAXFER,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BT,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
LOCK BTC,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
LOCK BTR,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
LOCK BTS,BITBYTE,
CALL FAR,CALL,
CALL FAR,CALL,
CALL FAR,CALL,
CALL,CALL,
CALL,CALL,
CALL {disp32},CALL,
CBW,CONVERT,
CDQ,CONVERT,
CLC,FLAGOP,
CLD,FLAGOP,
CLI,FLAGOP,
CLTS,SYSTEM,
CMC,FLAGOP,
CMOVB,CMOV,
CMOVB,CMOV,
CMOVB,CMOV,
CMOVB,CMOV,
CMOVB,CMOV,
CMOVB,CMOV,
CMOVBE,CMOV,
CMOVBE,CMOV,
CMOVBE,CMOV,
CMOVBE,CMOV,
CMOVBE,CMOV,
CMOVBE,CMOV,
CMOVL,CMOV,
CMOVL,CMOV,
CMOVL,CMOV,
CMOVL,CMOV,
CMOVL,CMOV,
CMOVL,CMOV,
CMOVLE,CMOV,
CMOVLE,CMOV,
CMOVLE,CMOV,
CMOVLE,CMOV,
CMOVLE,CMOV,
CMOVLE,CMOV,
CMOVNB,CMOV,
CMOVNB,CMOV,
CMOVNB,CMOV,
CMOVNB,CMOV,
CMOVNB,CMOV,
CMOVNB,CMOV,
CMOVNBE,CMOV,
CMOVNBE,CMOV,
CMOVNBE,CMOV,
CMOVNBE,CMOV,
CMOVNBE,CMOV,
CMOVNBE,CMOV,
CMOVNL,CMOV,
CMOVNL,CMOV,
CMOVNL,CMOV,
CMOVNL,CMOV,
CMOVNL,CMOV,
CMOVNL,CMOV,
CMOVNLE,CMOV,
CMOVNLE,CMOV,
CMOVNLE,CMOV,
CMOVNLE,CMOV,
CMOVNLE,CMOV,
CMOVNLE,CMOV,
CMOVNO,CMOV,
CMOVNO,CMOV,
CMOVNO,CMOV,
CMOVNO,CMOV,
CMOVNO,CMOV,
CMOVNO,CMOV,
CMOVNP,CMOV,
CMOVNP,CMOV,
CMOVNP,CMOV,
CMOVNP,CMOV,
CMOVNP,CMOV,
CMOVNP,CMOV,
CMOVNS,CMOV,
CMOVNS,CMOV,
CMOVNS,CMOV,
CMOVNS,CMOV,
CMOVNS,CMOV,
CMOVNS,CMOV,
CMOVNZ,CMOV,
CMOVNZ,CMOV,
CMOVNZ,CMOV,
CMOVNZ,CMOV,
CMOVNZ,CMOV,
CMOVNZ,CMOV,
CMOVO,CMOV,
CMOVO,CMOV,
CMOVO,CMOV,
CMOVO,CMOV,
CMOVO,CMOV,
CMOVO,CMOV,
CMOVP,CMOV,
CMOVP,CMOV,
CMOVP,CMOV,
CMOVP,CMOV,
CMOVP,CMOV,
CMOVP,CMOV,
CMOVS,CMOV,
CMOVS,CMOV,
CMOVS,CMOV,
CMOVS,CMOV,
CMOVS,CMOV,
CMOVS,CMOV,
CMOVZ,CMOV,
CMOVZ,CMOV,
CMOVZ,CMOV,
CMOVZ,CMOV,
CMOVZ,CMOV,
CMOVZ,CMOV,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP {load},BINARY,
CMP {load},BINARY,
CMP {load},BINARY,
CMP {load},BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP {load},BINARY,
CMP {load},BINARY,
CMP {load},BINARY,
CMP,BINARY,
CMP,BINARY,
CMP {store},BINARY,
CMP {store},BINARY,
CMP {store},BINARY,
CMP {store},BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP {store},BINARY,
CMP {store},BINARY,
CMP {store},BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMP,BINARY,
CMPSB,STRINGOP,
CMPSD,STRINGOP,
CMPSW,STRINGOP,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG,SEMAPHORE,
CMPXCHG8B,SEMAPHORE,
LOCK CMPXCHG8B,SEMAPHORE,
LOCK CMPXCHG,SEMAPHORE,
LOCK CMPXCHG,SEMAPHORE,
LOCK CMPXCHG,SEMAPHORE,
LOCK CMPXCHG,SEMAPHORE,
LOCK CMPXCHG,SEMAPHORE,
CPUID,MISC,
CWD,CONVERT,
CWDE,CONVERT,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
DEC,BINARY,
LOCK DEC,BINARY,
LOCK DEC,BINARY,
LOCK DEC,BINARY,
LOCK DEC,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
DIV,BINARY,
ENTERW,MISC,
ENTER,MISC,
HLT,SYSTEM,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IDIV,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL {store},BINARY,
IMUL {store},BINARY,
IMUL {store},BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL {load},BINARY,
IMUL {load},BINARY,
IMUL {load},BINARY,
IMUL {load},BINARY,
IMUL {load},BINARY,
IMUL {load},BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IMUL,BINARY,
IN,IO,
IN,IO,
IN,IO,
IN,IO,
IN,IO,
IN,IO,
IN,IO,
IN,IO,
IN,IO,
INC,BINARY,
INC,BINARY,
INC,BINARY,
INC,BINARY,
INC,BINARY,
INC,BINARY,
INC,BINARY,
INC,BINARY,
INC,BINARY,
LOCK INC,BINARY,
LOCK INC,BINARY,
LOCK INC,BINARY,
LOCK INC,BINARY,
INSB,IOSTRINGOP,
INSD,IOSTRINGOP,
INSW,IOSTRINGOP,
INT,INTERRUPT,
INT,INTERRUPT,
INT3,INTERRUPT,
INVD,SYSTEM,
INVLPG,SYSTEM,
IRETW,RET,
IRETD,RET,
JB,COND_BR,
JB {disp32},COND_BR,
JBE,COND_BR,
JBE {disp32},COND_BR,
JL,COND_BR,
JL {disp32},COND_BR,
JLE,COND_BR,
JLE {disp32},COND_BR,
JMP,UNCOND_BR,
JMP,UNCOND_BR,
JMP {disp32},UNCOND_BR,
JMP,UNCOND_BR,
JMP FAR,UNCOND_BR,
JMP FAR,UNCOND_BR,
JMP FAR,UNCOND_BR,
JNB,COND_BR,
JNB {disp32},COND_BR,
JNBE,COND_BR,
JNBE {disp32},COND_BR,
JNL,COND_BR,
JNL {disp32},COND_BR,
JNLE,COND_BR,
JNLE {disp32},COND_BR,
JNO,COND_BR,
JNO {disp32},COND_BR,
JNP,COND_BR,
JNP {disp32},COND_BR,
JNS,COND_BR,
JNS {disp32},COND_BR,
JNZ,COND_BR,
JNZ {disp32},COND_BR,
JO,COND_BR,
JO {disp32},COND_BR,
JP,COND_BR,
JP {disp32},COND_BR,
JRCXZ,COND_BR,
JS,COND_BR,
JS {disp32},COND_BR,
JZ,COND_BR,
JZ {disp32},COND_BR,
LAHF,FLAGOP,
LAR,SYSTEM,
LAR,SYSTEM,
LAR,SYSTEM,
LAR,SYSTEM,
LAR,SYSTEM,
LAR,SYSTEM,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEA,MISC,
LEAVEW,MISC,
LEAVE,MISC,
LFS,SEGOP,
LFS,SEGOP,
LFS,SEGOP,
LGDT,SYSTEM,
LGS,SEGOP,
LGS,SEGOP,
LGS,SEGOP,
LIDT,SYSTEM,
LLDT,SYSTEM,
LLDT,SYSTEM,
LMSW,SYSTEM,
LMSW,SYSTEM,
LODSB,STRINGOP,
LODSD,STRINGOP,
LODSW,STRINGOP,
LOOP,COND_BR,
LOOPE,COND_BR,
LOOPNE,COND_BR,
LSL,SYSTEM,
LSL,SYSTEM,
LSL,SYSTEM,
LSL,SYSTEM,
LSL,SYSTEM,
LSL,SYSTEM,
LSS,SEGOP,
LSS,SEGOP,
LSS,SEGOP,
LTR,SYSTEM,
LTR,SYSTEM,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV {load},DATAXFER,
MOV {load},DATAXFER,
MOV {load},DATAXFER,
MOV {load},DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV {load},DATAXFER,
MOV {load},DATAXFER,
MOV {load},DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV {store},DATAXFER,
MOV {store},DATAXFER,
MOV {store},DATAXFER,
MOV {store},DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV {store},DATAXFER,
MOV {store},DATAXFER,
MOV {store},DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOVSB,STRINGOP,
MOVSD,STRINGOP,
MOVSW,STRINGOP,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVSX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOVZX,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MOV,DATAXFER,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
MUL,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
NEG,BINARY,
LOCK NEG,BINARY,
LOCK NEG,BINARY,
LOCK NEG,BINARY,
LOCK NEG,BINARY,
NOP,NOP,
NOP,WIDENOP,
NOP,WIDENOP,
NOP,WIDENOP,
NOP,WIDENOP,
NOP,WIDENOP,
NOP,WIDENOP,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
NOT,LOGICAL,
LOCK NOT,LOGICAL,
LOCK NOT,LOGICAL,
LOCK NOT,LOGICAL,
LOCK NOT,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR {load},LOGICAL,
OR {load},LOGICAL,
OR {load},LOGICAL,
OR {load},LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR {load},LOGICAL,
OR {load},LOGICAL,
OR {load},LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR {store},LOGICAL,
OR {store},LOGICAL,
OR {store},LOGICAL,
OR {store},LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR {store},LOGICAL,
OR {store},LOGICAL,
OR {store},LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
LOCK OR,LOGICAL,
OUT,IO,
OUT,IO,
OUT,IO,
OUT,IO,
OUT,IO,
OUT,IO,
OUT,IO,
OUT,IO,
OUT,IO,
OUTSB,IOSTRINGOP,
OUTSD,IOSTRINGOP,
OUTSW,IOSTRINGOP,
POP,POP,
POP,POP,
POP,POP,
POP,POP,
POPW,POP,
POP,POP,
POPW,POP,
POP,POP,
POPFW,POP,
PUSH,PUSH,
PUSH,PUSH,
PUSH,PUSH,
PUSH,PUSH,
PUSHW,PUSH,
PUSH,PUSH,
PUSHW,PUSH,
PUSHW,PUSH,
PUSH,PUSH,
PUSH,PUSH,
PUSHW,PUSH,
PUSH,PUSH,
PUSHW,PUSH,
PUSH,PUSH,
PUSHFW,PUSH,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCL,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RCR,ROTATE,
RDMSR,SYSTEM,
RDPMC,SYSTEM,
RDTSC,SYSTEM,
REPE CMPSB,STRINGOP,
REPE CMPSD,STRINGOP,
REPE CMPSW,STRINGOP,
REPE SCASB,STRINGOP,
REPE SCASD,STRINGOP,
REPE SCASW,STRINGOP,
REPNE CMPSB,STRINGOP,
REPNE CMPSD,STRINGOP,
REPNE CMPSW,STRINGOP,
REPNE SCASB,STRINGOP,
REPNE SCASD,STRINGOP,
REPNE SCASW,STRINGOP,
REPE INSB,IOSTRINGOP,
REPNE INSB,IOSTRINGOP,
REPE INSD,IOSTRINGOP,
REPNE INSD,IOSTRINGOP,
REPE INSW,IOSTRINGOP,
REPNE INSW,IOSTRINGOP,
REPE LODSB,STRINGOP,
REPNE LODSB,STRINGOP,
REPE LODSD,STRINGOP,
REPNE LODSD,STRINGOP,
REPE LODSW,STRINGOP,
REPNE LODSW,STRINGOP,
REPE MOVSB,STRINGOP,
REPNE MOVSB,STRINGOP,
REPE MOVSD,STRINGOP,
REPNE MOVSD,STRINGOP,
REPE MOVSW,STRINGOP,
REPNE MOVSW,STRINGOP,
REPE OUTSB,IOSTRINGOP,
REPNE OUTSB,IOSTRINGOP,
REPE OUTSD,IOSTRINGOP,
REPNE OUTSD,IOSTRINGOP,
REPE OUTSW,IOSTRINGOP,
REPNE OUTSW,IOSTRINGOP,
REPE STOSB,STRINGOP,
REPNE STOSB,STRINGOP,
REPE STOSD,STRINGOP,
REPNE STOSD,STRINGOP,
REPE STOSW,STRINGOP,
REPNE STOSW,STRINGOP,
RETFW,RET,
RETF,RET,
RETFQ,RET,
RETFW,RET,
RETF,RET,
RETFQ,RET,
RET,RET,
RET,RET,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
ROL,ROTATE,
